id,name,score1,score2
6240,Student_6240,82,83
6241,Student_6241,65,99
6242,Student_6242,50,70
6243,Student_6243,88,79
6244,Student_6244,82,81
6245,Student_6245,71,96
6246,Student_6246,90,89
6247,Student_6247,76,95
6248,Student_6248,55,70
6249,Student_6249,98,91
6250,Student_6250,87,50
6251,Student_6251,89,66
6252,Student_6252,91,89
6253,Student_6253,91,98
6254,Student_6254,75,61
6255,Student_6255,50,84
6256,Student_6256,66,89
6257,Student_6257,91,54
6258,Student_6258,50,56
6259,Student_6259,94,99
6260,Student_6260,53,69
6261,Student_6261,89,63
6262,Student_6262,96,91
6263,Student_6263,87,91
6264,Student_6264,64,56
6265,Student_6265,54,55
6266,Student_6266,92,95
6267,Student_6267,91,67
6268,Student_6268,76,80
6269,Student_6269,65,74
6270,Student_6270,88,50
6271,Student_6271,86,82
6272,Student_6272,81,81
6273,Student_6273,61,55
6274,Student_6274,79,93
6275,Student_6275,81,73
6276,Student_6276,64,61
6277,Student_6277,67,54
6278,Student_6278,75,59
6279,Student_6279,91,73
6280,Student_6280,95,74
6281,Student_6281,89,99
6282,Student_6282,53,81
6283,Student_6283,50,99
6284,Student_6284,75,80
6285,Student_6285,72,87
6286,Student_6286,75,88
6287,Student_6287,60,92
6288,Student_6288,98,60
6289,Student_6289,84,63
6290,Student_6290,68,67
6291,Student_6291,78,56
6292,Student_6292,68,65
6293,Student_6293,92,90
6294,Student_6294,78,94
6295,Student_6295,73,97
6296,Student_6296,66,58
6297,Student_6297,80,85
6298,Student_6298,64,71
6299,Student_6299,89,61
6300,Student_6300,55,93
6301,Student_6301,63,69
6302,Student_6302,60,69
6303,Student_6303,94,99
6304,Student_6304,96,79
6305,Student_6305,80,86
6306,Student_6306,95,62
6307,Student_6307,100,53
6308,Student_6308,67,76
6309,Student_6309,91,83
6310,Student_6310,86,97
6311,Student_6311,62,92
6312,Student_6312,75,75
6313,Student_6313,58,84
6314,Student_6314,72,52
6315,Student_6315,91,73
6316,Student_6316,68,64
6317,Student_6317,72,54
6318,Student_6318,95,92
6319,Student_6319,72,91
6320,Student_6320,59,99
6321,Student_6321,62,91
6322,Student_6322,56,61
6323,Student_6323,54,94
6324,Student_6324,59,100
6325,Student_6325,91,63
6326,Student_6326,93,66
6327,Student_6327,61,61
6328,Student_6328,94,66
6329,Student_6329,82,93
6330,Student_6330,99,82
6331,Student_6331,95,83
6332,Student_6332,54,92
6333,Student_6333,73,65
6334,Student_6334,68,57
6335,Student_6335,63,95
6336,Student_6336,91,55
6337,Student_6337,96,82
6338,Student_6338,87,69
6339,Student_6339,62,65
6340,Student_6340,87,65
6341,Student_6341,68,100
6342,Student_6342,80,54
6343,Student_6343,92,96
6344,Student_6344,93,60
6345,Student_6345,67,78
6346,Student_6346,93,78
6347,Student_6347,67,87
6348,Student_6348,77,95
6349,Student_6349,73,60
6350,Student_6350,59,100
6351,Student_6351,76,86
6352,Student_6352,82,91
6353,Student_6353,91,60
6354,Student_6354,56,68
6355,Student_6355,57,68
6356,Student_6356,65,52
6357,Student_6357,92,76
6358,Student_6358,70,60
6359,Student_6359,94,57
6360,Student_6360,96,93
6361,Student_6361,94,92
6362,Student_6362,73,58
6363,Student_6363,98,70
6364,Student_6364,54,60
6365,Student_6365,64,69
6366,Student_6366,59,64
6367,Student_6367,96,93
6368,Student_6368,90,55
6369,Student_6369,81,70
6370,Student_6370,68,91
6371,Student_6371,82,99
6372,Student_6372,82,61
6373,Student_6373,83,64
6374,Student_6374,59,89
6375,Student_6375,88,62
6376,Student_6376,79,57
6377,Student_6377,97,78
6378,Student_6378,64,85
6379,Student_6379,94,74
6380,Student_6380,73,87
6381,Student_6381,77,61
6382,Student_6382,60,78
6383,Student_6383,64,86
6384,Student_6384,78,79
6385,Student_6385,88,54
6386,Student_6386,94,54
6387,Student_6387,74,52
6388,Student_6388,95,65
6389,Student_6389,55,73
6390,Student_6390,59,83
6391,Student_6391,52,66
6392,Student_6392,99,62
6393,Student_6393,94,73
6394,Student_6394,70,87
6395,Student_6395,56,77
6396,Student_6396,61,90
6397,Student_6397,81,68
6398,Student_6398,74,87
6399,Student_6399,51,98
6400,Student_6400,96,81
6401,Student_6401,83,56
6402,Student_6402,62,76
6403,Student_6403,74,74
6404,Student_6404,93,62
6405,Student_6405,98,73
6406,Student_6406,79,63
6407,Student_6407,100,89
6408,Student_6408,57,51
6409,Student_6409,56,61
6410,Student_6410,50,83
6411,Student_6411,95,56
6412,Student_6412,73,82
6413,Student_6413,82,83
6414,Student_6414,57,53
6415,Student_6415,77,85
6416,Student_6416,71,91
6417,Student_6417,56,60
6418,Student_6418,61,67
6419,Student_6419,97,62
6420,Student_6420,67,95
6421,Student_6421,100,78
6422,Student_6422,66,76
6423,Student_6423,99,51
6424,Student_6424,54,88
6425,Student_6425,58,54
6426,Student_6426,96,88
6427,Student_6427,67,95
6428,Student_6428,94,69
6429,Student_6429,59,78
6430,Student_6430,86,57
6431,Student_6431,71,78
6432,Student_6432,92,62
6433,Student_6433,87,89
6434,Student_6434,89,53
6435,Student_6435,53,68
6436,Student_6436,78,78
6437,Student_6437,72,94
6438,Student_6438,55,62
6439,Student_6439,87,56
6440,Student_6440,80,56
6441,Student_6441,98,84
6442,Student_6442,87,85
6443,Student_6443,94,98
6444,Student_6444,61,100
6445,Student_6445,80,54
6446,Student_6446,77,53
6447,Student_6447,90,58
6448,Student_6448,91,97
6449,Student_6449,98,50
6450,Student_6450,59,58
6451,Student_6451,58,78
6452,Student_6452,53,50
6453,Student_6453,72,73
6454,Student_6454,67,56
6455,Student_6455,89,90
6456,Student_6456,56,71
6457,Student_6457,55,94
6458,Student_6458,66,68
6459,Student_6459,78,87
6460,Student_6460,85,53
6461,Student_6461,56,52
6462,Student_6462,79,93
6463,Student_6463,87,75
6464,Student_6464,56,59
6465,Student_6465,53,98
6466,Student_6466,66,89
6467,Student_6467,70,88
6468,Student_6468,61,92
6469,Student_6469,70,74
6470,Student_6470,51,86
6471,Student_6471,84,57
6472,Student_6472,55,100
6473,Student_6473,50,74
6474,Student_6474,57,57
6475,Student_6475,83,75
6476,Student_6476,63,93
6477,Student_6477,81,95
6478,Student_6478,96,75
6479,Student_6479,73,69
6480,Student_6480,100,63
6481,Student_6481,84,74
6482,Student_6482,80,53
6483,Student_6483,95,57
6484,Student_6484,55,87
6485,Student_6485,50,97
6486,Student_6486,91,74
6487,Student_6487,72,77
6488,Student_6488,59,87
6489,Student_6489,54,79
6490,Student_6490,99,57
6491,Student_6491,78,70
6492,Student_6492,52,92
6493,Student_6493,95,66
6494,Student_6494,79,84
6495,Student_6495,51,61
6496,Student_6496,54,90
6497,Student_6497,64,94
6498,Student_6498,89,87
6499,Student_6499,97,54
6500,Student_6500,96,53
6501,Student_6501,94,93
6502,Student_6502,59,74
6503,Student_6503,71,64
6504,Student_6504,100,52
6505,Student_6505,50,88
6506,Student_6506,87,79
6507,Student_6507,53,89
6508,Student_6508,86,93
6509,Student_6509,72,59
6510,Student_6510,96,61
6511,Student_6511,82,93
6512,Student_6512,75,60
6513,Student_6513,56,81
6514,Student_6514,60,61
6515,Student_6515,59,88
6516,Student_6516,89,77
6517,Student_6517,57,99
6518,Student_6518,88,81
6519,Student_6519,95,53
6520,Student_6520,58,68
6521,Student_6521,98,86
6522,Student_6522,86,95
6523,Student_6523,95,66
6524,Student_6524,55,64
6525,Student_6525,72,62
6526,Student_6526,99,85
6527,Student_6527,50,80
6528,Student_6528,64,59
6529,Student_6529,55,63
6530,Student_6530,60,82
6531,Student_6531,75,100
6532,Student_6532,57,59
6533,Student_6533,87,84
6534,Student_6534,84,84
6535,Student_6535,77,51
6536,Student_6536,51,84
6537,Student_6537,91,60
6538,Student_6538,85,94
6539,Student_6539,88,83
6540,Student_6540,73,80
6541,Student_6541,73,91
6542,Student_6542,66,68
6543,Student_6543,76,69
6544,Student_6544,92,99
6545,Student_6545,63,59
6546,Student_6546,80,67
6547,Student_6547,53,87
6548,Student_6548,55,56
6549,Student_6549,79,71
6550,Student_6550,77,79
6551,Student_6551,96,53
6552,Student_6552,78,83
6553,Student_6553,67,61
6554,Student_6554,62,99
6555,Student_6555,96,84
6556,Student_6556,57,64
6557,Student_6557,60,95
6558,Student_6558,80,93
6559,Student_6559,64,78
6560,Student_6560,78,87
6561,Student_6561,71,91
6562,Student_6562,78,88
6563,Student_6563,61,83
6564,Student_6564,74,69
6565,Student_6565,86,70
6566,Student_6566,81,74
6567,Student_6567,99,84
6568,Student_6568,100,66
6569,Student_6569,85,60
6570,Student_6570,66,67
6571,Student_6571,91,97
6572,Student_6572,86,85
6573,Student_6573,65,83
6574,Student_6574,69,75
6575,Student_6575,96,79
6576,Student_6576,88,96
6577,Student_6577,64,55
6578,Student_6578,66,58
6579,Student_6579,58,55
6580,Student_6580,77,90
6581,Student_6581,63,54
6582,Student_6582,50,100
6583,Student_6583,69,81
6584,Student_6584,80,90
6585,Student_6585,94,93
6586,Student_6586,58,73
6587,Student_6587,82,66
6588,Student_6588,50,52
6589,Student_6589,79,88
6590,Student_6590,53,71
6591,Student_6591,75,74
6592,Student_6592,95,84
6593,Student_6593,74,63
6594,Student_6594,57,50
6595,Student_6595,93,68
6596,Student_6596,78,89
6597,Student_6597,90,83
6598,Student_6598,60,57
6599,Student_6599,78,80
6600,Student_6600,80,58
6601,Student_6601,87,58
6602,Student_6602,66,91
6603,Student_6603,93,88
6604,Student_6604,50,56
6605,Student_6605,96,71
6606,Student_6606,95,50
6607,Student_6607,73,53
6608,Student_6608,73,56
6609,Student_6609,69,63
6610,Student_6610,64,56
6611,Student_6611,67,70
6612,Student_6612,72,59
6613,Student_6613,78,85
6614,Student_6614,66,52
6615,Student_6615,78,64
6616,Student_6616,81,80
6617,Student_6617,92,77
6618,Student_6618,86,51
6619,Student_6619,97,93
6620,Student_6620,78,97
6621,Student_6621,91,64
6622,Student_6622,89,50
6623,Student_6623,57,88
6624,Student_6624,93,68
6625,Student_6625,74,75
6626,Student_6626,79,85
6627,Student_6627,100,79
6628,Student_6628,63,53
6629,Student_6629,61,71
6630,Student_6630,98,83
6631,Student_6631,64,82
6632,Student_6632,61,97
6633,Student_6633,57,63
6634,Student_6634,90,72
6635,Student_6635,83,59
6636,Student_6636,65,99
6637,Student_6637,95,68
6638,Student_6638,83,56
6639,Student_6639,92,56
6640,Student_6640,82,62
6641,Student_6641,79,68
6642,Student_6642,67,99
6643,Student_6643,78,82
6644,Student_6644,64,70
6645,Student_6645,77,71
6646,Student_6646,52,58
6647,Student_6647,93,99
6648,Student_6648,75,97
6649,Student_6649,98,55
6650,Student_6650,64,91
6651,Student_6651,65,76
6652,Student_6652,50,72
6653,Student_6653,62,69
6654,Student_6654,83,93
6655,Student_6655,69,70
6656,Student_6656,59,66
6657,Student_6657,65,95
6658,Student_6658,90,85
6659,Student_6659,69,76
6660,Student_6660,74,84
6661,Student_6661,75,98
6662,Student_6662,77,53
6663,Student_6663,90,100
6664,Student_6664,96,55
6665,Student_6665,75,69
6666,Student_6666,54,100
6667,Student_6667,61,89
6668,Student_6668,65,60
6669,Student_6669,95,51
6670,Student_6670,68,63
6671,Student_6671,92,69
6672,Student_6672,57,92
6673,Student_6673,93,66
6674,Student_6674,81,71
6675,Student_6675,96,70
6676,Student_6676,73,72
6677,Student_6677,70,92
6678,Student_6678,93,76
6679,Student_6679,96,59
6680,Student_6680,67,60
6681,Student_6681,85,90
6682,Student_6682,96,96
6683,Student_6683,92,69
6684,Student_6684,58,59
6685,Student_6685,50,79
6686,Student_6686,88,63
6687,Student_6687,77,60
6688,Student_6688,66,51
6689,Student_6689,78,93
6690,Student_6690,62,78
6691,Student_6691,97,55
6692,Student_6692,64,78
6693,Student_6693,91,96
6694,Student_6694,87,69
6695,Student_6695,95,71
6696,Student_6696,97,84
6697,Student_6697,61,76
6698,Student_6698,98,71
6699,Student_6699,71,56
6700,Student_6700,98,58
6701,Student_6701,87,92
6702,Student_6702,93,58
6703,Student_6703,62,68
6704,Student_6704,80,80
6705,Student_6705,55,82
6706,Student_6706,96,77
6707,Student_6707,92,61
6708,Student_6708,79,87
6709,Student_6709,86,53
6710,Student_6710,59,87
6711,Student_6711,97,70
6712,Student_6712,58,69
6713,Student_6713,89,66
6714,Student_6714,69,89
6715,Student_6715,53,71
6716,Student_6716,90,73
6717,Student_6717,76,76
6718,Student_6718,64,81
6719,Student_6719,65,67
6720,Student_6720,58,100
6721,Student_6721,98,58
6722,Student_6722,82,74
6723,Student_6723,50,69
6724,Student_6724,75,79
6725,Student_6725,93,61
6726,Student_6726,55,72
6727,Student_6727,75,51
6728,Student_6728,72,89
6729,Student_6729,87,72
6730,Student_6730,62,90
6731,Student_6731,71,98
6732,Student_6732,81,64
6733,Student_6733,72,93
6734,Student_6734,84,55
6735,Student_6735,78,65
6736,Student_6736,90,86
6737,Student_6737,59,52
6738,Student_6738,82,97
6739,Student_6739,67,67
6740,Student_6740,63,54
6741,Student_6741,66,90
6742,Student_6742,56,70
6743,Student_6743,94,58
6744,Student_6744,51,60
6745,Student_6745,54,84
6746,Student_6746,90,59
6747,Student_6747,56,52
6748,Student_6748,52,78
6749,Student_6749,69,97
6750,Student_6750,98,65
6751,Student_6751,90,84
6752,Student_6752,73,70
6753,Student_6753,54,65
6754,Student_6754,73,51
6755,Student_6755,58,61
6756,Student_6756,89,89
6757,Student_6757,92,50
6758,Student_6758,54,100
6759,Student_6759,81,82
6760,Student_6760,85,75
6761,Student_6761,86,86
6762,Student_6762,61,71
6763,Student_6763,62,53
6764,Student_6764,95,78
6765,Student_6765,78,68
6766,Student_6766,87,57
6767,Student_6767,83,63
6768,Student_6768,78,95
6769,Student_6769,68,68
6770,Student_6770,67,84
6771,Student_6771,96,53
6772,Student_6772,62,90
6773,Student_6773,100,67
6774,Student_6774,78,72
6775,Student_6775,74,80
6776,Student_6776,87,85
6777,Student_6777,66,53
6778,Student_6778,95,91
6779,Student_6779,80,53
6780,Student_6780,79,71
6781,Student_6781,72,64
6782,Student_6782,73,81
6783,Student_6783,93,68
6784,Student_6784,64,67
6785,Student_6785,50,72
6786,Student_6786,68,83
6787,Student_6787,71,84
6788,Student_6788,76,56
6789,Student_6789,97,88
6790,Student_6790,81,55
6791,Student_6791,74,77
6792,Student_6792,55,78
6793,Student_6793,74,86
6794,Student_6794,93,59
6795,Student_6795,51,99
6796,Student_6796,66,67
6797,Student_6797,72,52
6798,Student_6798,57,66
6799,Student_6799,56,87
6800,Student_6800,100,50
6801,Student_6801,53,50
6802,Student_6802,89,83
6803,Student_6803,95,68
6804,Student_6804,65,84
6805,Student_6805,68,99
6806,Student_6806,71,62
6807,Student_6807,84,75
6808,Student_6808,96,79
6809,Student_6809,64,78
6810,Student_6810,55,57
6811,Student_6811,75,92
6812,Student_6812,76,82
6813,Student_6813,65,94
6814,Student_6814,51,52
6815,Student_6815,71,91
6816,Student_6816,90,55
6817,Student_6817,96,82
6818,Student_6818,71,88
6819,Student_6819,95,80
6820,Student_6820,70,79
6821,Student_6821,55,63
6822,Student_6822,84,51
6823,Student_6823,95,93
6824,Student_6824,52,88
6825,Student_6825,83,52
6826,Student_6826,92,97
6827,Student_6827,64,78
6828,Student_6828,92,94
6829,Student_6829,57,67
6830,Student_6830,77,83
6831,Student_6831,62,76
6832,Student_6832,62,54
6833,Student_6833,59,89
6834,Student_6834,54,58
6835,Student_6835,95,73
6836,Student_6836,79,76
6837,Student_6837,58,99
6838,Student_6838,60,56
6839,Student_6839,74,65
6840,Student_6840,74,68
6841,Student_6841,100,90
6842,Student_6842,67,79
6843,Student_6843,75,85
6844,Student_6844,85,63
6845,Student_6845,63,67
6846,Student_6846,93,90
6847,Student_6847,86,53
6848,Student_6848,66,90
6849,Student_6849,68,93
6850,Student_6850,97,77
6851,Student_6851,51,56
6852,Student_6852,97,84
6853,Student_6853,80,99
6854,Student_6854,85,57
6855,Student_6855,74,88
6856,Student_6856,76,77
6857,Student_6857,85,69
6858,Student_6858,86,75
6859,Student_6859,100,79
6860,Student_6860,70,50
6861,Student_6861,60,77
6862,Student_6862,94,62
6863,Student_6863,72,87
6864,Student_6864,52,54
6865,Student_6865,68,80
6866,Student_6866,64,72
6867,Student_6867,50,77
6868,Student_6868,87,77
6869,Student_6869,81,52
6870,Student_6870,55,62
6871,Student_6871,62,95
6872,Student_6872,57,75
6873,Student_6873,65,80
6874,Student_6874,78,95
6875,Student_6875,74,89
6876,Student_6876,89,62
6877,Student_6877,74,69
6878,Student_6878,84,74
6879,Student_6879,85,92
6880,Student_6880,70,69
6881,Student_6881,70,65
6882,Student_6882,87,62
6883,Student_6883,51,76
6884,Student_6884,55,63
6885,Student_6885,92,69
6886,Student_6886,89,50
6887,Student_6887,97,51
6888,Student_6888,54,97
6889,Student_6889,72,75
6890,Student_6890,63,67
6891,Student_6891,68,86
6892,Student_6892,79,54
6893,Student_6893,100,66
6894,Student_6894,100,51
6895,Student_6895,71,77
6896,Student_6896,84,56
6897,Student_6897,94,86
6898,Student_6898,64,57
6899,Student_6899,90,62
6900,Student_6900,96,97
6901,Student_6901,89,78
6902,Student_6902,51,100
6903,Student_6903,77,88
6904,Student_6904,50,81
6905,Student_6905,75,98
6906,Student_6906,97,58
6907,Student_6907,66,88
6908,Student_6908,68,75
6909,Student_6909,82,65
6910,Student_6910,63,86
6911,Student_6911,89,82
6912,Student_6912,88,78
6913,Student_6913,95,74
6914,Student_6914,69,60
6915,Student_6915,50,63
6916,Student_6916,63,98
6917,Student_6917,99,57
6918,Student_6918,97,92
6919,Student_6919,93,54
6920,Student_6920,67,77
6921,Student_6921,75,59
6922,Student_6922,51,94
6923,Student_6923,50,62
6924,Student_6924,56,99
6925,Student_6925,88,93
6926,Student_6926,60,63
6927,Student_6927,89,90
6928,Student_6928,88,50
6929,Student_6929,96,76
6930,Student_6930,87,64
6931,Student_6931,82,72
6932,Student_6932,71,96
6933,Student_6933,91,61
6934,Student_6934,50,93
6935,Student_6935,83,91
6936,Student_6936,92,55
6937,Student_6937,77,76
6938,Student_6938,55,61
6939,Student_6939,63,55
6940,Student_6940,70,63
6941,Student_6941,98,68
6942,Student_6942,78,58
6943,Student_6943,70,95
6944,Student_6944,59,80
6945,Student_6945,84,61
6946,Student_6946,79,59
6947,Student_6947,77,51
6948,Student_6948,82,96
6949,Student_6949,83,66
6950,Student_6950,66,91
6951,Student_6951,67,94
6952,Student_6952,67,52
6953,Student_6953,80,69
6954,Student_6954,87,52
6955,Student_6955,78,84
6956,Student_6956,85,65
6957,Student_6957,90,57
6958,Student_6958,70,90
6959,Student_6959,84,74
6960,Student_6960,74,60
6961,Student_6961,59,67
6962,Student_6962,51,76
6963,Student_6963,56,55
6964,Student_6964,59,67
6965,Student_6965,87,73
6966,Student_6966,68,92
6967,Student_6967,90,82
6968,Student_6968,88,68
6969,Student_6969,75,81
6970,Student_6970,54,83
6971,Student_6971,78,73
6972,Student_6972,65,100
6973,Student_6973,68,87
6974,Student_6974,93,58
6975,Student_6975,54,78
6976,Student_6976,53,70
6977,Student_6977,61,82
6978,Student_6978,52,70
6979,Student_6979,79,82
6980,Student_6980,66,87
6981,Student_6981,52,96
6982,Student_6982,91,66
6983,Student_6983,62,88
6984,Student_6984,60,80
6985,Student_6985,79,91
6986,Student_6986,90,87
6987,Student_6987,56,51
6988,Student_6988,84,80
6989,Student_6989,68,64
6990,Student_6990,90,86
6991,Student_6991,97,81
6992,Student_6992,95,99
6993,Student_6993,53,96
6994,Student_6994,74,100
6995,Student_6995,66,83
6996,Student_6996,90,60
6997,Student_6997,55,89
6998,Student_6998,89,82
6999,Student_6999,67,64
7000,Student_7000,61,69
7001,Student_7001,90,80
7002,Student_7002,62,63
7003,Student_7003,67,53
7004,Student_7004,68,96
7005,Student_7005,68,87
7006,Student_7006,90,69
7007,Student_7007,65,89
7008,Student_7008,80,67
7009,Student_7009,50,95
7010,Student_7010,73,60
7011,Student_7011,90,93
7012,Student_7012,95,91
7013,Student_7013,67,87
7014,Student_7014,93,60
7015,Student_7015,77,68
7016,Student_7016,53,66
7017,Student_7017,78,58
7018,Student_7018,87,86
7019,Student_7019,98,79
7020,Student_7020,89,91
7021,Student_7021,75,70
7022,Student_7022,98,55
7023,Student_7023,51,68
7024,Student_7024,92,82
7025,Student_7025,69,64
7026,Student_7026,73,75
7027,Student_7027,64,57
7028,Student_7028,99,67
7029,Student_7029,99,58
7030,Student_7030,63,73
7031,Student_7031,97,74
7032,Student_7032,78,63
7033,Student_7033,87,78
7034,Student_7034,88,75
7035,Student_7035,68,61
